marine_site_name,cbs_site_code,latitude,longitude,georegion,bioregion,mpa_designation,mpa_name,nms_name,asbs_name,island,state_province,survey_rep,year,species_lump,total_count,number_of_transects_sampled,est_swath_area_searched_m2,density_per_m2
Dana Point,48,33.4598999,-117.71475,CA South,Government Point to Mexico,SMCA,Dana Point SMCA,NONE,NONE,Mainland,California,2,2006,Heliaster kubiniji,0,11,623.5,0
Dana Point,48,33.4598999,-117.71475,CA South,Government Point to Mexico,SMCA,Dana Point SMCA,NONE,NONE,Mainland,California,2,2006,Henricia spp,0,11,623.5,0
Dana Point,48,33.4598999,-117.71475,CA South,Government Point to Mexico,SMCA,Dana Point SMCA,NONE,NONE,Mainland,California,2,2006,Linckia columbiae,0,11,623.5,0
Dana Point,48,33.4598999,-117.71475,CA South,Government Point to Mexico,SMCA,Dana Point SMCA,NONE,NONE,Mainland,California,2,2006,Patiria miniata,0,11,623.5,0
Dana Point,48,33.4598999,-117.71475,CA South,Government Point to Mexico,SMCA,Dana Point SMCA,NONE,NONE,Mainland,California,2,2006,Pisaster giganteus,0,11,623.5,0
Dana Point,48,33.4598999,-117.71475,CA South,Government Point to Mexico,SMCA,Dana Point SMCA,NONE,NONE,Mainland,California,2,2006,Pisaster ochraceus,6,11,623.5,0.009623095
Dana Point,48,33.4598999,-117.71475,CA South,Government Point to Mexico,SMCA,Dana Point SMCA,NONE,NONE,Mainland,California,2,2006,Pycnopodia helianthoides,0,11,623.5,0
Dana Point,48,33.4598999,-117.71475,CA South,Government Point to Mexico,SMCA,Dana Point SMCA,NONE,NONE,Mainland,California,3,2010,Dermasterias imbricata,0,11,628.5,0
Dana Point,48,33.4598999,-117.71475,CA South,Government Point to Mexico,SMCA,Dana Point SMCA,NONE,NONE,Mainland,California,3,2010,Evasterias troschelii,0,11,628.5,0
Dana Point,48,33.4598999,-117.71475,CA South,Government Point to Mexico,SMCA,Dana Point SMCA,NONE,NONE,Mainland,California,3,2010,Heliaster kubiniji,0,11,628.5,0
Dana Point,48,33.4598999,-117.71475,CA South,Government Point to Mexico,SMCA,Dana Point SMCA,NONE,NONE,Mainland,California,3,2010,Henricia spp,0,11,628.5,0
Dana Point,48,33.4598999,-117.71475,CA South,Government Point to Mexico,SMCA,Dana Point SMCA,NONE,NONE,Mainland,California,3,2010,Linckia columbiae,0,11,628.5,0
Dana Point,48,33.4598999,-117.71475,CA South,Government Point to Mexico,SMCA,Dana Point SMCA,NONE,NONE,Mainland,California,3,2010,Patiria miniata,1,11,628.5,0.00159109
Dana Point,48,33.4598999,-117.71475,CA South,Government Point to Mexico,SMCA,Dana Point SMCA,NONE,NONE,Mainland,California,3,2010,Pisaster giganteus,0,11,628.5,0
Dana Point,48,33.4598999,-117.71475,CA South,Government Point to Mexico,SMCA,Dana Point SMCA,NONE,NONE,Mainland,California,3,2010,Pisaster ochraceus,8,11,628.5,0.012728719
Dana Point,48,33.4598999,-117.71475,CA South,Government Point to Mexico,SMCA,Dana Point SMCA,NONE,NONE,Mainland,California,3,2010,Pycnopodia helianthoides,0,11,628.5,0
Dana Point,48,33.4598999,-117.71475,CA South,Government Point to Mexico,SMCA,Dana Point SMCA,NONE,NONE,Mainland,California,4,2013,Dermasterias imbricata,0,11,631.5,0
Dana Point,48,33.4598999,-117.71475,CA South,Government Point to Mexico,SMCA,Dana Point SMCA,NONE,NONE,Mainland,California,4,2013,Evasterias troschelii,0,11,631.5,0
Dana Point,48,33.4598999,-117.71475,CA South,Government Point to Mexico,SMCA,Dana Point SMCA,NONE,NONE,Mainland,California,4,2013,Heliaster kubiniji,0,11,631.5,0
Dana Point,48,33.4598999,-117.71475,CA South,Government Point to Mexico,SMCA,Dana Point SMCA,NONE,NONE,Mainland,California,4,2013,Henricia spp,0,11,631.5,0
Dana Point,48,33.4598999,-117.71475,CA South,Government Point to Mexico,SMCA,Dana Point SMCA,NONE,NONE,Mainland,California,4,2013,Linckia columbiae,0,11,631.5,0
Dana Point,48,33.4598999,-117.71475,CA South,Government Point to Mexico,SMCA,Dana Point SMCA,NONE,NONE,Mainland,California,4,2013,Patiria miniata,0,11,631.5,0
Dana Point,48,33.4598999,-117.71475,CA South,Government Point to Mexico,SMCA,Dana Point SMCA,NONE,NONE,Mainland,California,4,2013,Pisaster giganteus,0,11,631.5,0
Dana Point,48,33.4598999,-117.71475,CA South,Government Point to Mexico,SMCA,Dana Point SMCA,NONE,NONE,Mainland,California,4,2013,Pisaster ochraceus,5,11,631.5,0.007917656
Dana Point,48,33.4598999,-117.71475,CA South,Government Point to Mexico,SMCA,Dana Point SMCA,NONE,NONE,Mainland,California,4,2013,Pycnopodia helianthoides,0,11,631.5,0
Dana Point,48,33.4598999,-117.71475,CA South,Government Point to Mexico,SMCA,Dana Point SMCA,NONE,NONE,Mainland,California,5,2018,Dermasterias imbricata,0,11,632,0
Dana Point,48,33.4598999,-117.71475,CA South,Government Point to Mexico,SMCA,Dana Point SMCA,NONE,NONE,Mainland,California,5,2018,Evasterias troschelii,0,11,632,0
Dana Point,48,33.4598999,-117.71475,CA South,Government Point to Mexico,SMCA,Dana Point SMCA,NONE,NONE,Mainland,California,5,2018,Heliaster kubiniji,0,11,632,0
Dana Point,48,33.4598999,-117.71475,CA South,Government Point to Mexico,SMCA,Dana Point SMCA,NONE,NONE,Mainland,California,5,2018,Henricia spp,0,11,632,0
Dana Point,48,33.4598999,-117.71475,CA South,Government Point to Mexico,SMCA,Dana Point SMCA,NONE,NONE,Mainland,California,5,2018,Linckia columbiae,0,11,632,0
Dana Point,48,33.4598999,-117.71475,CA South,Government Point to Mexico,SMCA,Dana Point SMCA,NONE,NONE,Mainland,California,5,2018,Patiria miniata,1,11,632,0.001582279
Dana Point,48,33.4598999,-117.71475,CA South,Government Point to Mexico,SMCA,Dana Point SMCA,NONE,NONE,Mainland,California,5,2018,Pisaster giganteus,0,11,632,0
Dana Point,48,33.4598999,-117.71475,CA South,Government Point to Mexico,SMCA,Dana Point SMCA,NONE,NONE,Mainland,California,5,2018,Pisaster ochraceus,0,11,632,0
Dana Point,48,33.4598999,-117.71475,CA South,Government Point to Mexico,SMCA,Dana Point SMCA,NONE,NONE,Mainland,California,5,2018,Pycnopodia helianthoides,0,11,632,0
Dana Point,48,33.4598999,-117.71475,CA South,Government Point to Mexico,SMCA,Dana Point SMCA,NONE,NONE,Mainland,California,6,2020,Dermasterias imbricata,0,11,632.5,0
Dana Point,48,33.4598999,-117.71475,CA South,Government Point to Mexico,SMCA,Dana Point SMCA,NONE,NONE,Mainland,California,6,2020,Evasterias troschelii,0,11,632.5,0
Dana Point,48,33.4598999,-117.71475,CA South,Government Point to Mexico,SMCA,Dana Point SMCA,NONE,NONE,Mainland,California,6,2020,Heliaster kubiniji,0,11,632.5,0
Dana Point,48,33.4598999,-117.71475,CA South,Government Point to Mexico,SMCA,Dana Point SMCA,NONE,NONE,Mainland,California,6,2020,Henricia spp,0,11,632.5,0
Dana Point,48,33.4598999,-117.71475,CA South,Government Point to Mexico,SMCA,Dana Point SMCA,NONE,NONE,Mainland,California,6,2020,Linckia columbiae,0,11,632.5,0
Dana Point,48,33.4598999,-117.71475,CA South,Government Point to Mexico,SMCA,Dana Point SMCA,NONE,NONE,Mainland,California,6,2020,Patiria miniata,2,11,632.5,0.003162055
Dana Point,48,33.4598999,-117.71475,CA South,Government Point to Mexico,SMCA,Dana Point SMCA,NONE,NONE,Mainland,California,6,2020,Pisaster giganteus,1,11,632.5,0.001581028
Dana Point,48,33.4598999,-117.71475,CA South,Government Point to Mexico,SMCA,Dana Point SMCA,NONE,NONE,Mainland,California,6,2020,Pisaster ochraceus,0,11,632.5,0
Dana Point,48,33.4598999,-117.71475,CA South,Government Point to Mexico,SMCA,Dana Point SMCA,NONE,NONE,Mainland,California,6,2020,Pycnopodia helianthoides,0,11,632.5,0
Davenport Landing,62,37.02207947,-122.21538,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,1,2007,Dermasterias imbricata,0,11,1122,0
Davenport Landing,62,37.02207947,-122.21538,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,1,2007,Evasterias troschelii,0,11,1122,0
Davenport Landing,62,37.02207947,-122.21538,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,1,2007,Heliaster kubiniji,0,11,1122,0
Davenport Landing,62,37.02207947,-122.21538,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,1,2007,Henricia spp,0,11,1122,0
Davenport Landing,62,37.02207947,-122.21538,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,1,2007,Linckia columbiae,0,11,1122,0
Davenport Landing,62,37.02207947,-122.21538,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,1,2007,Patiria miniata,0,11,1122,0
Davenport Landing,62,37.02207947,-122.21538,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,1,2007,Pisaster giganteus,0,11,1122,0
Davenport Landing,62,37.02207947,-122.21538,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,1,2007,Pisaster ochraceus,147,11,1122,0.131016043
Davenport Landing,62,37.02207947,-122.21538,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,1,2007,Pycnopodia helianthoides,0,11,1122,0
Davenport Landing,62,37.02207947,-122.21538,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,2,2018,Dermasterias imbricata,0,11,1132,0
Davenport Landing,62,37.02207947,-122.21538,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,2,2018,Evasterias troschelii,0,11,1132,0
Davenport Landing,62,37.02207947,-122.21538,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,2,2018,Heliaster kubiniji,0,11,1132,0
Davenport Landing,62,37.02207947,-122.21538,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,2,2018,Henricia spp,0,11,1132,0
Davenport Landing,62,37.02207947,-122.21538,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,2,2018,Linckia columbiae,0,11,1132,0
Davenport Landing,62,37.02207947,-122.21538,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,2,2018,Patiria miniata,0,11,1132,0
Davenport Landing,62,37.02207947,-122.21538,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,2,2018,Pisaster giganteus,0,11,1132,0
Davenport Landing,62,37.02207947,-122.21538,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,2,2018,Pisaster ochraceus,171,11,1132,0.151060071
Davenport Landing,62,37.02207947,-122.21538,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,2,2018,Pycnopodia helianthoides,0,11,1132,0
Davenport Landing,62,37.02207947,-122.21538,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,3,2018,Dermasterias imbricata,0,6,596,0
Davenport Landing,62,37.02207947,-122.21538,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,3,2018,Evasterias troschelii,0,6,596,0
Davenport Landing,62,37.02207947,-122.21538,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,3,2018,Heliaster kubiniji,0,6,596,0
Davenport Landing,62,37.02207947,-122.21538,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,3,2018,Henricia spp,0,6,596,0
Davenport Landing,62,37.02207947,-122.21538,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,3,2018,Linckia columbiae,0,6,596,0
Davenport Landing,62,37.02207947,-122.21538,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,3,2018,Patiria miniata,0,6,596,0
Davenport Landing,62,37.02207947,-122.21538,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,3,2018,Pisaster giganteus,0,6,596,0
Davenport Landing,62,37.02207947,-122.21538,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,3,2018,Pisaster ochraceus,83,6,596,0.139261745
Davenport Landing,62,37.02207947,-122.21538,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,3,2018,Pycnopodia helianthoides,0,6,596,0
Davenport Landing,62,37.02207947,-122.21538,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,4,2019,Dermasterias imbricata,0,11,983,0
Davenport Landing,62,37.02207947,-122.21538,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,4,2019,Evasterias troschelii,0,11,983,0
Davenport Landing,62,37.02207947,-122.21538,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,4,2019,Heliaster kubiniji,0,11,983,0
Davenport Landing,62,37.02207947,-122.21538,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,4,2019,Henricia spp,0,11,983,0
Davenport Landing,62,37.02207947,-122.21538,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,4,2019,Linckia columbiae,0,11,983,0
Davenport Landing,62,37.02207947,-122.21538,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,4,2019,Patiria miniata,0,11,983,0
Davenport Landing,62,37.02207947,-122.21538,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,4,2019,Pisaster giganteus,0,11,983,0
Davenport Landing,62,37.02207947,-122.21538,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,4,2019,Pisaster ochraceus,106,11,983,0.107833164
Davenport Landing,62,37.02207947,-122.21538,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,4,2019,Pycnopodia helianthoides,0,11,983,0
Davenport Landing,62,37.02207947,-122.21538,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,5,2020,Dermasterias imbricata,0,11,1097,0
Davenport Landing,62,37.02207947,-122.21538,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,5,2020,Evasterias troschelii,0,11,1097,0
Davenport Landing,62,37.02207947,-122.21538,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,5,2020,Heliaster kubiniji,0,11,1097,0
Davenport Landing,62,37.02207947,-122.21538,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,5,2020,Henricia spp,0,11,1097,0
Davenport Landing,62,37.02207947,-122.21538,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,5,2020,Linckia columbiae,0,11,1097,0
Davenport Landing,62,37.02207947,-122.21538,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,5,2020,Patiria miniata,0,11,1097,0
Davenport Landing,62,37.02207947,-122.21538,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,5,2020,Pisaster giganteus,0,11,1097,0
Davenport Landing,62,37.02207947,-122.21538,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,5,2020,Pisaster ochraceus,155,11,1097,0.141294439
Davenport Landing,62,37.02207947,-122.21538,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,5,2020,Pycnopodia helianthoides,0,11,1097,0
Davenport Landing,62,37.02207947,-122.21538,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,6,2020,Dermasterias imbricata,0,6,530,0
Davenport Landing,62,37.02207947,-122.21538,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,6,2020,Evasterias troschelii,0,6,530,0
Davenport Landing,62,37.02207947,-122.21538,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,6,2020,Heliaster kubiniji,0,6,530,0
Davenport Landing,62,37.02207947,-122.21538,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,6,2020,Henricia spp,0,6,530,0
Davenport Landing,62,37.02207947,-122.21538,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,6,2020,Linckia columbiae,0,6,530,0
Davenport Landing,62,37.02207947,-122.21538,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,6,2020,Patiria miniata,0,6,530,0
Davenport Landing,62,37.02207947,-122.21538,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,6,2020,Pisaster giganteus,0,6,530,0
Davenport Landing,62,37.02207947,-122.21538,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,6,2020,Pisaster ochraceus,71,6,530,0.133962264
Davenport Landing,62,37.02207947,-122.21538,CA Central,San Francisco to Government Point,NONE,NONE,Monterey Bay NMS,NONE,Mainland,California,6,2020,Pycnopodia helianthoides,0,6,530,0
Deer Creek,97,34.06069183,-118.98221,CA South,Government Point to Mexico,NONE,NONE,NONE,Mugu Lagoon to Latigo Point ASBS,Mainland,California,1,2013,Dermasterias imbricata,0,11,146.5,0
Deer Creek,97,34.06069183,-118.98221,CA South,Government Point to Mexico,NONE,NONE,NONE,Mugu Lagoon to Latigo Point ASBS,Mainland,California,1,2013,Evasterias troschelii,0,11,146.5,0
Deer Creek,97,34.06069183,-118.98221,CA South,Government Point to Mexico,NONE,NONE,NONE,Mugu Lagoon to Latigo Point ASBS,Mainland,California,1,2013,Heliaster kubiniji,0,11,146.5,0
Deer Creek,97,34.06069183,-118.98221,CA South,Government Point to Mexico,NONE,NONE,NONE,Mugu Lagoon to Latigo Point ASBS,Mainland,California,1,2013,Henricia spp,0,11,146.5,0
Deer Creek,97,34.06069183,-118.98221,CA South,Government Point to Mexico,NONE,NONE,NONE,Mugu Lagoon to Latigo Point ASBS,Mainland,California,1,2013,Linckia columbiae,0,11,146.5,0
Deer Creek,97,34.06069183,-118.98221,CA South,Government Point to Mexico,NONE,NONE,NONE,Mugu Lagoon to Latigo Point ASBS,Mainland,California,1,2013,Patiria miniata,0,11,146.5,0
Deer Creek,97,34.06069183,-118.98221,CA South,Government Point to Mexico,NONE,NONE,NONE,Mugu Lagoon to Latigo Point ASBS,Mainland,California,1,2013,Pisaster giganteus,0,11,146.5,0
Deer Creek,97,34.06069183,-118.98221,CA South,Government Point to Mexico,NONE,NONE,NONE,Mugu Lagoon to Latigo Point ASBS,Mainland,California,1,2013,Pisaster ochraceus,19,11,146.5,0.129692833
Deer Creek,97,34.06069183,-118.98221,CA South,Government Point to Mexico,NONE,NONE,NONE,Mugu Lagoon to Latigo Point ASBS,Mainland,California,1,2013,Pycnopodia helianthoides,0,11,146.5,0
Deer Creek,97,34.06069183,-118.98221,CA South,Government Point to Mexico,NONE,NONE,NONE,Mugu Lagoon to Latigo Point ASBS,Mainland,California,2,2018,Dermasterias imbricata,0,11,115,0
Deer Creek,97,34.06069183,-118.98221,CA South,Government Point to Mexico,NONE,NONE,NONE,Mugu Lagoon to Latigo Point ASBS,Mainland,California,2,2018,Evasterias troschelii,0,11,115,0
Deer Creek,97,34.06069183,-118.98221,CA South,Government Point to Mexico,NONE,NONE,NONE,Mugu Lagoon to Latigo Point ASBS,Mainland,California,2,2018,Heliaster kubiniji,0,11,115,0
Deer Creek,97,34.06069183,-118.98221,CA South,Government Point to Mexico,NONE,NONE,NONE,Mugu Lagoon to Latigo Point ASBS,Mainland,California,2,2018,Henricia spp,0,11,115,0
Deer Creek,97,34.06069183,-118.98221,CA South,Government Point to Mexico,NONE,NONE,NONE,Mugu Lagoon to Latigo Point ASBS,Mainland,California,2,2018,Linckia columbiae,0,11,115,0
